convolution_P100_processed,,,,,,,,,,
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,,,,
Genetic local search,0.994149737428203,0.021228412794101,0.9,808.74,3.36737043900272,pop_size=64, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=adjacent
Genetic local search,0.995874806039402,0.015032466955413,0.9,842.54,4.25325805490716,pop_size=64, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=Hamming
Genetic local search,0.998767571584532,0.00422179931795,0.92,812.82,3.18600254941799,pop_size=64, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=adjacent
Genetic local search,0.984193109662022,0.029624976208054,0.74,845.26,4.29907441390894,pop_size=64, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=Hamming
Genetic local search,0.994802399908508,0.015271457701014,0.84,815.7,4.1069875747043,pop_size=64, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=adjacent
Genetic local search,0.985445083501768,0.030031780206237,0.76,828.42,4.64270329415428,pop_size=64, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=Hamming
Genetic local search,0.990208464842025,0.024427346448762,0.82,808.38,3.43386496115217,pop_size=64, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=adjacent
Genetic local search,0.987982349726372,0.024863638590249,0.8,842.14,3.91756900880833,pop_size=64, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=Hamming
Genetic local search,0.994322070863958,0.017057208265095,0.84,813.28,3.62553303610909,pop_size=64, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=adjacent
Genetic local search,0.991919442493673,0.019907406848723,0.84,844.78,3.98614948980869,pop_size=64, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=Hamming
Genetic local search,0.99476177181706,0.018820234591657,0.9,816.08,3.39170657182896,pop_size=64, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=adjacent
Genetic local search,0.992559441511581,0.020431781761825,0.86,829.38,4.51252225954146,pop_size=64, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=Hamming
Genetic local search,0.996119245073286,0.016329746585232,0.92,809.54,3.3148398551523,pop_size=64, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=adjacent
Genetic local search,0.994767717214216,0.01585621130963,0.9,840.9,3.80788655293195,pop_size=64, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=Hamming
Genetic local search,0.998127741438289,0.011229045628138,0.96,813.7,4.08206630349416,pop_size=64, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=adjacent
Genetic local search,0.996622963622986,0.01260387846677,0.92,845.22,3.16414865875386,pop_size=64, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=Hamming
Genetic local search,0.994470676866133,0.018304042041697,0.9,814.68,3.62215405525497,pop_size=64, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=adjacent
Genetic local search,0.992674804099902,0.018339665641662,0.86,829.3,5.22259611726598,pop_size=64, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=Hamming
Genetic local search,1,0,1,810.3,3.34572526532296,pop_size=64, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=adjacent
Genetic local search,0.993390627368507,0.019458795205769,0.88,841.54,4.16109287057511,pop_size=64, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=Hamming
Genetic local search,0.998127741438289,0.011229045628138,0.96,813.76,3.68980946358359,pop_size=64, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=adjacent
Genetic local search,0.977092081741088,0.033085602783817,0.66,849.98,4.52877421808234,pop_size=64, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=Hamming
Genetic local search,0.991114643459061,0.024325562930713,0.82,829.86,4.6379534543695,pop_size=64, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=adjacent
Genetic local search,0.966519340731671,0.034534980591345,0.46,830.7,4.97442438470861,pop_size=64, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=Hamming
Genetic local search,0.991525422223834,0.022797731047323,0.82,819.54,5.37647938824701,pop_size=64, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=adjacent
Genetic local search,0.969190398720685,0.033627281981753,0.52,845.44,4.17064571910462,pop_size=64, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=Hamming
Genetic local search,0.990061160282948,0.023116748691768,0.8,827.9,4.00127530690312,pop_size=64, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=adjacent
Genetic local search,0.974746309938564,0.033056744612396,0.58,848.5,3.72662784592731,pop_size=64, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=Hamming
Genetic local search,0.984406666101572,0.029292149885779,0.72,829.28,4.94888154752451,pop_size=64, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=adjacent
Genetic local search,0.979913140064525,0.029956421401805,0.64,833.06,5.4675667087184,pop_size=64, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=Hamming
Genetic local search,0.991761549544085,0.020454994792303,0.82,819.36,5.65237894652349,pop_size=64, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=adjacent
Genetic local search,0.979044781342973,0.029047823628777,0.6,845.56,4.52277682448312,pop_size=64, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=Hamming
Genetic local search,0.991009118321756,0.022836734288245,0.8,827.58,3.84967531098403,pop_size=64, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=adjacent
Genetic local search,0.9655231874324,0.036350904144321,0.5,848.82,4.03904413828574,pop_size=64, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=Hamming
Genetic local search,0.981548773967779,0.034701976105614,0.72,830.12,5.15332268481972,pop_size=64, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=adjacent
Genetic local search,0.96764838077441,0.03633606635858,0.54,830.32,5.44898417793891,pop_size=64, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=Hamming
Genetic local search,0.982373017699302,0.030484601323343,0.68,819.08,4.92739116302627,pop_size=64, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=adjacent
Genetic local search,0.969034321264408,0.035215679163376,0.5,845.7,4.1465500782,pop_size=64, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=Hamming
Genetic local search,0.980215958782342,0.030970361040791,0.58,826.66,4.28385674030173,pop_size=64, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=adjacent
Genetic local search,0.969966656975492,0.035662584197021,0.54,849.66,3.63435983751904,pop_size=64, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=Hamming
Genetic local search,0.99268003767556,0.019963819843542,0.8,829.92,4.61956796283649,pop_size=64, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=adjacent
Genetic local search,0.970360321587835,0.033150924088187,0.52,833.1,4.11195370417836,pop_size=64, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=Hamming
Genetic local search,0.988332973201785,0.024106692090019,0.72,819.28,3.71450548800351,pop_size=64, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=adjacent
Genetic local search,0.976960550916493,0.030911900133635,0.6,846.48,4.62133473077612,pop_size=64, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=Hamming
Genetic local search,0.99022019724946,0.025882872700937,0.84,828.36,5.14983653396208,pop_size=64, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=adjacent
Genetic local search,0.97853576913012,0.031373416798198,0.64,849.38,3.5102764586748,pop_size=64, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=Hamming
Genetic local search,0.98493065867006,0.031356309870754,0.74,829.74,4.66340507985051,pop_size=64, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=adjacent
Genetic local search,0.985256140722087,0.027053775134193,0.7,832,4.90730401066219,pop_size=64, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=Hamming
Genetic local search,0.991098505624232,0.025443925584581,0.78,817.82,4.44783827337758,pop_size=64, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=adjacent
Genetic local search,0.968646838867229,0.032691902744137,0.48,846.42,3.56336231955272,pop_size=64, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=Hamming
Genetic local search,0.989235358278395,0.024305051848036,0.78,826.98,6.10616951307847,pop_size=64, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function StochasticHillclimb at 0x7f32222d4d30>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=adjacent
Genetic local search,0.99148285241338,0.021747439659878,0.86,875.46,4.55447750089101,pop_size=96, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=Hamming
Genetic local search,0.991944485600443,0.02283273031657,0.86,855.68,4.96288263830938,pop_size=96, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=adjacent
Genetic local search,0.990592957741372,0.022239098041299,0.84,849.88,5.88543688666685,pop_size=96, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=Hamming
Genetic local search,0.996563589980446,0.015570595123747,0.94,837.08,5.79880353598737,pop_size=96, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=adjacent
